id;wave;age;male;religiousity;eduyears;rural;nzeuro;highestqual;rightwing;attitudechr;attitudemus;attitudehin;attitudebud;attitudejew;attitudeath;threatchr;threatmus;threathin;threatbud;threatjew;threatath;sciencefaith;measuredbothyears;notreligious;weight;neg_ms;neg_hd;neg_bd;neg_ch;neg_jw;neg_ath;thr_ms;thr_hd;thr_bd;thr_ch;thr_jw;thr_ath;a_c;a_10c;edu;rw_s;r_s;edu_s
34;2018;27;Male;7;18,0;Not Rural;1;6;2;2;2;2;2;2;2;4;4;4;4;4;4;5;1;1;0,474508799991469;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-22,555469953775038;-2,2555469953775038;6;-1,3686627826744506;1,598238725963189;0,85231911075218802
34;2019;28;Male;7;18,0;Not Rural;1;6;3;3;3;3;3;3;3;4;4;4;4;4;4;5;1;1;0,474508799991469;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-21,555469953775038;-2,1555469953775037;6;-0,9196022732618320;1,598238725963189;0,85231911075218802
35;2018;63;Not Male;5;12,0;Not Rural;1;5;5;2;2;2;2;2;NA;4;3;4;4;4;4;3;1;0;0,227012571894820;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;NA;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;13,444530046224962;1,3444530046224963;5;-0,0214812544365946;0,400839735390310;0,42959120106507537
35;2019;64;NA;4;NA;Not Rural;1;5;5;1;1;1;1;1;1;3;3;3;4;4;NA;4;1;0;0,227012571894820;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not very threatening;Not very threatening;Not threatening at all;Not very threatening;Not threatening at all;NA;14,444530046224962;1,4444530046224962;5;-0,0214812544365946;-0,197859759896129;0,42959120106507537
36;2018;36;Male;4;19,0;Not Rural;1;7;7;2;2;2;2;2;2;3;3;3;3;3;3;5;1;1;0,635553127411665;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-13,555469953775038;-1,3555469953775039;7;0,8766397643886427;-0,197859759896129;1,27504702043930052
36;2019;37;Male;5;17,0;Not Rural;1;7;7;2;2;1;1;2;2;3;2;4;4;4;2;5;1;1;0,635553127411665;Somewhat positive;Very positive;Very positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not threatening at all;3;-12,555469953775038;-1,2555469953775038;7;0,8766397643886427;0,400839735390310;1,27504702043930052
37;2018;59;Male;3;15,0;Not Rural;NA;6;8;4;5;2;2;3;3;4;2;4;4;4;4;2;1;0;0,599123471828103;Very Negative;Somewhat positive;Somewhat positive;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;9,444530046224962;0,9444530046224962;6;1,3257002738012613;-0,796559255182569;0,85231911075218802
37;2019;60;Male;3;15,0;Not Rural;NA;6;3;2;4;1;1;2;2;3;2;4;4;4;4;2;1;0;0,599123471828103;Somewhat negative;Very positive;Very positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not threatening at all;1;10,444530046224962;1,0444530046224962;6;-0,9196022732618320;-0,796559255182569;0,85231911075218802
38;2018;44;Not Male;3;24,0;Not Rural;NA;6;8;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;0,988622874069114;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-5,555469953775038;-0,5555469953775038;6;1,3257002738012613;-0,796559255182569;0,85231911075218802
38;2019;45;Not Male;6;17,0;Not Rural;NA;6;6;2;2;2;2;2;2;3;3;3;3;3;3;5;1;0;0,988622874069114;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-4,555469953775038;-0,4555469953775038;6;0,4275792549760240;0,999539230676750;0,85231911075218802
39;2018;27;Not Male;4;18,0;Not Rural;1;6;5;2;2;2;2;2;2;3;3;3;3;3;3;4;1;0;0,573249094615933;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-22,555469953775038;-2,2555469953775038;6;-0,0214812544365946;-0,197859759896129;0,85231911075218802
39;2019;28;Not Male;5;17,0;Not Rural;1;6;4;1;1;1;1;1;1;4;4;4;4;4;4;5;1;0;0,573249094615933;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-21,555469953775038;-2,1555469953775037;6;-0,4705417638492133;0,400839735390310;0,85231911075218802
40;2018;55;Not Male;3;16,0;Not Rural;NA;6;5;1;1;1;1;1;1;4;4;4;4;4;4;2;1;0;0,840878716126451;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;5,444530046224962;0,5444530046224962;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
40;2019;56;Not Male;3;17,0;Not Rural;NA;6;5;1;1;1;1;1;1;4;4;4;4;4;4;2;1;0;0,840878716126451;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;6,444530046224962;0,6444530046224962;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
41;2018;69;Male;3;20,0;Not Rural;1;7;2;2;2;2;2;2;3;4;4;4;4;4;4;2;1;0;0,313751654698719;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;19,444530046224962;1,9444530046224962;7;-1,3686627826744506;-0,796559255182569;1,27504702043930052
41;2019;70;Male;3;21,0;Not Rural;1;7;3;2;2;3;3;2;3;4;4;4;4;4;4;3;1;0;0,313751654698719;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;20,444530046224962;2,0444530046224960;7;-0,9196022732618320;-0,796559255182569;1,27504702043930052
42;2018;45;Not Male;4;15,0;Not Rural;1;2;NA;3;3;3;3;3;3;3;3;3;3;3;3;4;1;1;0,635553127411665;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-4,555469953775038;-0,4555469953775038;2;NA;-0,197859759896129;-0,83859252799626249
42;2019;46;Not Male;4;15,0;Not Rural;1;1;NA;3;3;3;3;3;3;4;4;4;4;4;4;4;1;1;0,635553127411665;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-3,555469953775038;-0,3555469953775038;1;NA;-0,197859759896129;-1,26132043768337510
43;2018;57;Male;5;15,0;Not Rural;1;4;7;2;4;2;2;3;2;3;2;3;4;3;3;5;1;1;0,859363037831697;Somewhat negative;Somewhat positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Somewhat positive;Somewhat threatening;Not very threatening;Not threatening at all;Not very threatening;Not very threatening;2;7,444530046224962;0,7444530046224962;4;0,8766397643886427;0,400839735390310;0,00686329137796273
43;2019;58;Male;6;12,0;Not Rural;1;4;5;3;4;3;2;3;3;3;2;3;4;2;3;5;1;1;0,859363037831697;Somewhat negative;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not very threatening;Not threatening at all;Not very threatening;Somewhat threatening;2;8,444530046224962;0,8444530046224962;4;-0,0214812544365946;0,999539230676750;0,00686329137796273
44;2018;66;Not Male;6;15,0;Not Rural;1;5;NA;3;3;3;3;3;3;2;2;4;4;4;4;4;1;NA;0,365136477511104;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Somewhat threatening;Not threatening at all;1;16,444530046224962;1,6444530046224961;5;NA;0,999539230676750;0,42959120106507537
44;2019;67;Not Male;5;18,0;Not Rural;1;5;8;3;3;3;3;3;3;3;3;3;3;3;3;4;1;0;0,365136477511104;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;17,444530046224962;1,7444530046224962;5;1,3257002738012613;0,400839735390310;0,42959120106507537
45;2018;74;Not Male;3;12,0;Not Rural;1;1;5;3;3;3;3;3;3;3;NA;NA;NA;3;NA;4;1;0;0,437772134001380;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;Not very threatening;Not very threatening;NA;24,444530046224962;2,4444530046224964;1;-0,0214812544365946;-0,796559255182569;-1,26132043768337510
45;2019;75;Not Male;3;13,0;Not Rural;1;4;NA;1;1;1;1;1;1;4;4;4;4;4;4;4;1;0;0,437772134001380;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;25,444530046224962;2,5444530046224960;4;NA;-0,796559255182569;0,00686329137796273
46;2018;47;Not Male;3;18,0;Not Rural;1;6;5;2;2;2;2;2;2;3;3;3;3;3;3;3;1;0;0,599123471828103;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-2,555469953775038;-0,2555469953775038;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
46;2019;48;Not Male;3;22,0;Not Rural;1;6;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;1;0;0,599123471828103;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-1,555469953775038;-0,1555469953775038;6;NA;-0,796559255182569;0,85231911075218802
47;2018;18;Not Male;7;12,0;Not Rural;1;2;3;4;5;4;2;4;1;3;2;4;4;3;4;5;1;1;0,759862486837957;Very Negative;Somewhat negative;Somewhat positive;Somewhat negative;Somewhat negative;Very positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not very threatening;1;-31,555469953775038;-3,1555469953775037;2;-0,9196022732618320;1,598238725963189;-0,83859252799626249
47;2019;19;Not Male;7;13,0;Not Rural;1;3;2;4;5;4;3;4;1;2;2;3;4;2;4;5;1;1;0,759862486837957;Very Negative;Somewhat negative;Neither negative nor positive;Somewhat negative;Somewhat negative;Very positive;Somewhat threatening;Not very threatening;Not threatening at all;Somewhat threatening;Somewhat threatening;1;-30,555469953775038;-3,0555469953775036;3;-1,3686627826744506;1,598238725963189;-0,41586461830914989
48;2018;62;Not Male;6;15,0;Not Rural;1;6;4;3;3;3;3;3;2;4;3;3;3;4;NA;5;1;1;0,313751654698719;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not threatening at all;Not threatening at all;NA;12,444530046224962;1,2444530046224962;6;-0,4705417638492133;0,999539230676750;0,85231911075218802
48;2019;63;Not Male;6;15,0;Not Rural;NA;7;7;3;3;3;3;3;3;NA;NA;NA;NA;NA;NA;5;1;1;0,313751654698719;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;NA;NA;NA;13,444530046224962;1,3444530046224963;7;0,8766397643886427;0,999539230676750;1,27504702043930052
49;2018;67;Male;5;10,0;Not Rural;NA;0;8;3;3;3;3;3;3;3;3;3;3;3;3;4;1;1;0,313751654698719;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;17,444530046224962;1,7444530046224962;0;1,3257002738012613;0,400839735390310;-1,68404834737048770
49;2019;68;Male;5;NA;Not Rural;NA;0;5;3;3;3;3;3;3;3;3;4;4;3;4;4;1;1;0,313751654698719;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not threatening at all;Not threatening at all;Not very threatening;Not very threatening;1;18,444530046224962;1,8444530046224963;0;-0,0214812544365946;0,400839735390310;-1,68404834737048770
50;2018;56;Male;5;12,0;Not Rural;1;4;5;3;3;NA;NA;2;2;2;2;2;2;3;3;3;1;1;0,662965375019288;Neither negative nor positive;NA;NA;Neither negative nor positive;Somewhat positive;Somewhat positive;Somewhat threatening;Somewhat threatening;Somewhat threatening;Somewhat threatening;Not very threatening;2;6,444530046224962;0,6444530046224962;4;-0,0214812544365946;0,400839735390310;0,00686329137796273
50;2019;57;Male;5;10,0;Not Rural;1;4;5;3;2;2;3;2;3;2;2;2;2;2;3;4;1;1;0,662965375019288;Somewhat positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat threatening;Somewhat threatening;Somewhat threatening;Somewhat threatening;Somewhat threatening;2;7,444530046224962;0,7444530046224962;4;-0,0214812544365946;0,400839735390310;0,00686329137796273
51;2018;73;Not Male;2;22,0;Not Rural;NA;7;8;1;4;4;4;2;4;4;2;2;3;4;2;2;1;0;0,355367935350923;Somewhat negative;Somewhat negative;Somewhat negative;Very positive;Somewhat positive;Somewhat negative;Somewhat threatening;Somewhat threatening;Not very threatening;Not threatening at all;Not threatening at all;3;23,444530046224962;2,3444530046224963;7;1,3257002738012613;-1,395258750469008;1,27504702043930052
51;2019;74;Not Male;2;22,0;Not Rural;NA;7;8;1;4;4;4;4;4;4;2;2;2;3;2;2;1;0;0,355367935350923;Somewhat negative;Somewhat negative;Somewhat negative;Very positive;Somewhat negative;Somewhat negative;Somewhat threatening;Somewhat threatening;Somewhat threatening;Not threatening at all;Not very threatening;3;24,444530046224962;2,4444530046224964;7;1,3257002738012613;-1,395258750469008;1,27504702043930052
52;2018;18;Not Male;6;13,0;Not Rural;1;3;4;3;2;4;2;1;3;3;3;3;3;4;2;NA;1;0;0,573249094615933;Somewhat positive;Somewhat negative;Somewhat positive;Neither negative nor positive;Very positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not threatening at all;3;-31,555469953775038;-3,1555469953775037;3;-0,4705417638492133;0,999539230676750;-0,41586461830914989
52;2019;19;Not Male;NA;14,0;Not Rural;1;5;4;2;3;3;3;2;3;4;3;4;4;4;2;3;1;0;0,573249094615933;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;3;-30,555469953775038;-3,0555469953775036;5;-0,4705417638492133;NA;0,42959120106507537
53;2018;19;Male;7;NA;Not Rural;1;3;7;2;4;2;1;2;1;3;1;3;4;3;3;4;1;1;0,557704980290356;Somewhat negative;Somewhat positive;Very positive;Somewhat positive;Somewhat positive;Very positive;Very threatening;Not very threatening;Not threatening at all;Not very threatening;Not very threatening;2;-30,555469953775038;-3,0555469953775036;3;0,8766397643886427;1,598238725963189;-0,41586461830914989
